# legacy_path	class	counterparts	symbol_hits	target_evidence	notes
engine/sources/renderer_register_effects.cpp	BASENAME	sources/vostok/render/engine/sources/renderer_register_effects.h;sources/vostok/render/engine/sources/renderer_register_effects.cpp	effect_manager.h:1	target_evidence=1/1:effect_manager	stubs_in_counterpart=1
engine/sources/scene.cpp	BASENAME	sources/vostok/render/engine/sources/scene.h;sources/vostok/render/engine/sources/scene.cpp	scene.h:2;backend.h:1;system_renderer.h:1	target_evidence=5/5:backend,collision,particle_engine,scene,system_renderer	stubs_in_counterpart=65
engine/sources/scene.h	BASENAME	sources/vostok/render/engine/sources/scene.h;sources/vostok/render/engine/sources/scene.cpp	scene.h:2	target_evidence=2/2:particle_engine,scene	stubs_in_counterpart=65
engine/sources/scene_context.cpp	SYMBOL	sources/vostok/render/core/dx11/resource_manager.h	resource_manager.h:1	target_evidence=1/2:resource_manager	stubs_in_counterpart=0
engine/sources/scene_cook.cpp	BASENAME	sources/vostok/render/engine/sources/scene_cook.h;sources/vostok/render/engine/sources/scene_cook.cpp	scene_manager.h:1;scene_cook.h:1	target_evidence=4/4:boost,resources,scene_cook,scene_manager	stubs_in_counterpart=4
engine/sources/scene_cook.h	BASENAME	sources/vostok/render/engine/sources/scene_cook.h;sources/vostok/render/engine/sources/scene_cook.cpp	scene_cook.h:1	target_evidence=1/1:scene_cook	stubs_in_counterpart=4
engine/sources/scene_manager.cpp	BASENAME	sources/vostok/render/engine/sources/scene_manager.cpp;sources/vostok/render/engine/sources/scene_manager.h	scene_manager.h:1;scene_manager.cpp:1	target_evidence=1/2:scene_manager	stubs_in_counterpart=7
engine/sources/scene_manager.h	BASENAME	sources/vostok/render/engine/sources/scene_manager.cpp;sources/vostok/render/engine/sources/scene_manager.h	scene_manager.h:1	target_evidence=1/1:scene_manager	stubs_in_counterpart=7
engine/sources/scene_render.cpp	SYMBOL	sources/vostok/render/core/dx11/backend.h;sources/vostok/render/core/dx11/resource_manager.h	backend.h:1;resource_manager.h:1	target_evidence=5/9:backend,boost,math,resource_manager,resources	stubs_in_counterpart=3
engine/sources/scene_render_effects.cpp	SYMBOL	sources/vostok/render/core/dx11/effect_manager.h	effect_manager.h:1	target_evidence=1/2:effect_manager	stubs_in_counterpart=4
engine/sources/scene_view.cpp	BASENAME	sources/vostok/render/engine/sources/scene_view.h;sources/vostok/render/engine/sources/scene_view.cpp	scene_view.cpp:1;scene_view.h:1	target_evidence=4/4:memory,priority_less,scene_view,std	stubs_in_counterpart=6
engine/sources/scene_view.h	BASENAME	sources/vostok/render/engine/sources/scene_view.h;sources/vostok/render/engine/sources/scene_view.cpp	scene_view.h:1	target_evidence=1/1:scene_view	stubs_in_counterpart=6
engine/sources/shadow_cascade_volume.h	BASENAME	sources/vostok/render/engine/sources/shadow_cascade_volume.h	shadow_cascade_volume.h:2	target_evidence=1/2:shadow_cascade_volume	stubs_in_counterpart=2
engine/sources/shared_names.h	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
engine/sources/skeleton_mesh_cpu_skinning_4weights.cpp	DEAD	-	-	target_evidence=0/2	stubs_in_counterpart=0
engine/sources/skeleton_mesh_cpu_skinning_4weights.h	DEAD	-	-	target_evidence=0/1	stubs_in_counterpart=0
engine/sources/skeleton_mesh_gpu_skinning_4weights.cpp	BASENAME	sources/vostok/render/engine/sources/skeleton_mesh_gpu_skinning_4weights.cpp;sources/vostok/render/engine/sources/skeleton_mesh_gpu_skinning_4weights.h	resource_manager.h:1;skeleton_mesh_gpu_skinning_4weights.h:1	target_evidence=2/3:resource_manager,skeleton_mesh_gpu_skinning_4weights	stubs_in_counterpart=4
engine/sources/skeleton_mesh_gpu_skinning_4weights.h	BASENAME	sources/vostok/render/engine/sources/skeleton_mesh_gpu_skinning_4weights.cpp;sources/vostok/render/engine/sources/skeleton_mesh_gpu_skinning_4weights.h	skeleton_mesh_gpu_skinning_4weights.h:1	target_evidence=1/1:skeleton_mesh_gpu_skinning_4weights	stubs_in_counterpart=4
engine/sources/sky_default_material_effect.cpp	BASENAME	sources/vostok/render/engine/sources/sky_default_material_effect.h;sources/vostok/render/engine/sources/sky_default_material_effect.cpp	sky_default_material_effect.h:1	target_evidence=1/1:sky_default_material_effect	stubs_in_counterpart=1
engine/sources/sky_default_material_effect.h	BASENAME	sources/vostok/render/engine/sources/sky_default_material_effect.h;sources/vostok/render/engine/sources/sky_default_material_effect.cpp	sky_default_material_effect.h:1	target_evidence=1/1:sky_default_material_effect	stubs_in_counterpart=1
engine/sources/speedtree.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree.cpp;sources/vostok/render/engine/sources/speedtree.h	speedtree.h:1	target_evidence=3/4:resources,speed_tree_allocator,std	stubs_in_counterpart=0
engine/sources/speedtree.h	BASENAME	sources/vostok/render/engine/sources/speedtree.cpp;sources/vostok/render/engine/sources/speedtree.h	-	target_evidence=0/0	stubs_in_counterpart=0
engine/sources/speedtree_convert_type.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_convert_type.h;sources/vostok/render/engine/sources/speedtree_convert_type.cpp	-	target_evidence=3/3:SpeedTree,math,memory	stubs_in_counterpart=0
engine/sources/speedtree_convert_type.h	BASENAME	sources/vostok/render/engine/sources/speedtree_convert_type.h;sources/vostok/render/engine/sources/speedtree_convert_type.cpp	-	target_evidence=0/0	stubs_in_counterpart=0
engine/sources/speedtree_cook.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_cook.cpp;sources/vostok/render/engine/sources/speedtree_cook.h	speedtree_cook.h:2	target_evidence=4/4:boost,resources,speedtree_cook,speedtree_instance_cook	stubs_in_counterpart=9
engine/sources/speedtree_cook.h	BASENAME	sources/vostok/render/engine/sources/speedtree_cook.cpp;sources/vostok/render/engine/sources/speedtree_cook.h	speedtree_cook.h:3	target_evidence=3/3:speedtree_cook,speedtree_data,speedtree_instance_cook	stubs_in_counterpart=9
engine/sources/speedtree_forest.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_forest.cpp;sources/vostok/render/engine/sources/speedtree_forest.h	speedtree_forest.h:1	target_evidence=2/2:math,speedtree_forest	stubs_in_counterpart=15
engine/sources/speedtree_forest.h	BASENAME	sources/vostok/render/engine/sources/speedtree_forest.cpp;sources/vostok/render/engine/sources/speedtree_forest.h	speedtree_forest.h:2	target_evidence=2/2:speedtree_forest,tree_render_info	stubs_in_counterpart=15
engine/sources/speedtree_instance_impl.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_instance_impl.h;sources/vostok/render/engine/sources/speedtree_instance_impl.cpp	speedtree_instance_impl.h:1	target_evidence=1/1:speedtree_instance_impl	stubs_in_counterpart=3
engine/sources/speedtree_instance_impl.h	BASENAME	sources/vostok/render/engine/sources/speedtree_instance_impl.h;sources/vostok/render/engine/sources/speedtree_instance_impl.cpp	speedtree_instance_impl.h:1	target_evidence=1/1:speedtree_instance_impl	stubs_in_counterpart=3
engine/sources/speedtree_shader_parameters.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_shader_parameters.h;sources/vostok/render/engine/sources/speedtree_shader_parameters.cpp	speedtree_shader_parameters.h:4;backend.h:1	target_evidence=6/6:backend,math,speedtree_billboard_parameters,speedtree_common_parameters,speedtree_tree_parameters	stubs_in_counterpart=9
engine/sources/speedtree_shader_parameters.h	BASENAME	sources/vostok/render/engine/sources/speedtree_shader_parameters.h;sources/vostok/render/engine/sources/speedtree_shader_parameters.cpp	speedtree_shader_parameters.h:4	target_evidence=4/4:speedtree_billboard_parameters,speedtree_common_parameters,speedtree_tree_parameters,speedtree_wind_parameters	stubs_in_counterpart=9
engine/sources/speedtree_tree.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_tree.cpp;sources/vostok/render/engine/sources/speedtree_tree.h	speedtree_tree.h:2;material_manager.h:1;material.h:1	target_evidence=4/4:material,material_manager,speedtree_tree,speedtree_tree_component	stubs_in_counterpart=7
engine/sources/speedtree_tree.h	BASENAME	sources/vostok/render/engine/sources/speedtree_tree.cpp;sources/vostok/render/engine/sources/speedtree_tree.h	speedtree_tree.h:3;lod_entry.h:1;lod_render_info.h:1	target_evidence=5/5:component_type,lod_entry,lod_render_info,speedtree_tree,speedtree_tree_component	stubs_in_counterpart=7
engine/sources/speedtree_tree_component_billboard.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_billboard.h;sources/vostok/render/engine/sources/speedtree_tree_component_billboard.cpp	speedtree_tree_component_billboard.h:2	target_evidence=2/2:billboard_vertex,speedtree_tree_component_billboard	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_billboard.h	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_billboard.h;sources/vostok/render/engine/sources/speedtree_tree_component_billboard.cpp	speedtree_tree_component_billboard.h:1	target_evidence=1/1:speedtree_tree_component_billboard	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_branch.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_branch.cpp;sources/vostok/render/engine/sources/speedtree_tree_component_branch.h	speedtree_tree_component_branch.h:2	target_evidence=3/3:branch_vertex,memory,speedtree_tree_component_branch	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_branch.h	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_branch.cpp;sources/vostok/render/engine/sources/speedtree_tree_component_branch.h	speedtree_tree_component_branch.h:1	target_evidence=1/1:speedtree_tree_component_branch	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_frond.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_frond.cpp;sources/vostok/render/engine/sources/speedtree_tree_component_frond.h	speedtree_tree_component_frond.h:2	target_evidence=2/3:memory,speedtree_tree_component_frond	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_frond.h	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_frond.cpp;sources/vostok/render/engine/sources/speedtree_tree_component_frond.h	speedtree_tree_component_frond.h:1	target_evidence=1/1:speedtree_tree_component_frond	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_leafcard.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_leafcard.h;sources/vostok/render/engine/sources/speedtree_tree_component_leafcard.cpp	speedtree_tree_component_leafcard.h:2	target_evidence=3/3:leafcard_vertex,memory,speedtree_tree_component_leafcard	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_leafcard.h	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_leafcard.h;sources/vostok/render/engine/sources/speedtree_tree_component_leafcard.cpp	speedtree_tree_component_leafcard.h:1	target_evidence=1/1:speedtree_tree_component_leafcard	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_leafmesh.cpp	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_leafmesh.h;sources/vostok/render/engine/sources/speedtree_tree_component_leafmesh.cpp	speedtree_tree_component_leafmesh.h:2	target_evidence=3/3:leafmesh_vertex,memory,speedtree_tree_component_leafmesh	stubs_in_counterpart=6
engine/sources/speedtree_tree_component_leafmesh.h	BASENAME	sources/vostok/render/engine/sources/speedtree_tree_component_leafmesh.h;sources/vostok/render/engine/sources/speedtree_tree_component_leafmesh.cpp	speedtree_tree_component_leafmesh.h:1	target_evidence=1/1:speedtree_tree_component_leafmesh	stubs_in_counterpart=6
engine/sources/sphere_light_effect.h	BASENAME	sources/vostok/render/engine/sources/sphere_light_effect.h	sphere_light_effect.h:1	target_evidence=1/1:sphere_light_effect	stubs_in_counterpart=1
engine/sources/spot_light_effect.h	BASENAME	sources/vostok/render/engine/sources/spot_light_effect.h	spot_light_effect.h:1	target_evidence=1/1:spot_light_effect	stubs_in_counterpart=1
engine/sources/stage.cpp	BASENAME	sources/vostok/render/engine/sources/stage.cpp;sources/vostok/render/engine/sources/stage.h	backend.h:1;stage.h:1	target_evidence=2/2:backend,stage	stubs_in_counterpart=5
engine/sources/stage.h	BASENAME	sources/vostok/render/engine/sources/stage.cpp;sources/vostok/render/engine/sources/stage.h	stage.h:1	target_evidence=1/1:stage	stubs_in_counterpart=5
engine/sources/stage_accumulate_distortion.cpp	BASENAME	sources/vostok/render/engine/sources/stage_accumulate_distortion.h;sources/vostok/render/engine/sources/stage_accumulate_distortion.cpp	stage_particles.h:1;backend.h:1;stage_accumulate_distortion.h:1	target_evidence=3/3:backend,particle_shader_constants,stage_accumulate_distortion	stubs_in_counterpart=3
engine/sources/stage_accumulate_distortion.h	BASENAME	sources/vostok/render/engine/sources/stage_accumulate_distortion.h;sources/vostok/render/engine/sources/stage_accumulate_distortion.cpp	stage_accumulate_distortion.h:1	target_evidence=1/1:stage_accumulate_distortion	stubs_in_counterpart=3
engine/sources/stage_ambient_occlusion.cpp	BASENAME	sources/vostok/render/engine/sources/stage_ambient_occlusion.h;sources/vostok/render/engine/sources/stage_ambient_occlusion.cpp	stage_ambient_occlusion.h:1;backend.h:1;effect_manager.h:1	target_evidence=3/3:backend,effect_manager,stage_ambient_occlusion	stubs_in_counterpart=5
engine/sources/stage_ambient_occlusion.h	BASENAME	sources/vostok/render/engine/sources/stage_ambient_occlusion.h;sources/vostok/render/engine/sources/stage_ambient_occlusion.cpp	stage_ambient_occlusion.h:1	target_evidence=1/1:stage_ambient_occlusion	stubs_in_counterpart=5
engine/sources/stage_apply_distortion.cpp	BASENAME	sources/vostok/render/engine/sources/stage_apply_distortion.cpp;sources/vostok/render/engine/sources/stage_apply_distortion.h	backend.h:1;effect_manager.h:1;stage_apply_distortion.h:1	target_evidence=3/3:backend,effect_manager,stage_apply_distortion	stubs_in_counterpart=3
engine/sources/stage_apply_distortion.h	BASENAME	sources/vostok/render/engine/sources/stage_apply_distortion.cpp;sources/vostok/render/engine/sources/stage_apply_distortion.h	stage_apply_distortion.h:1	target_evidence=1/1:stage_apply_distortion	stubs_in_counterpart=3
engine/sources/stage_clouds.cpp	BASENAME	sources/vostok/render/engine/sources/stage_clouds.h;sources/vostok/render/engine/sources/stage_clouds.cpp	stage_clouds.h:1;backend.h:1;effect_manager.h:1	target_evidence=3/4:backend,effect_manager,stage_clouds	stubs_in_counterpart=14
engine/sources/stage_clouds.h	BASENAME	sources/vostok/render/engine/sources/stage_clouds.h;sources/vostok/render/engine/sources/stage_clouds.cpp	stage_clouds.h:1;sky_dome_geometry.h:1;box_geometry.h:1	target_evidence=2/3:stage_clouds,vertex_type	stubs_in_counterpart=14
engine/sources/stage_combine.cpp	SYMBOL	sources/vostok/render/core/dx11/backend.h	backend.h:1	target_evidence=1/2:backend	stubs_in_counterpart=3
engine/sources/stage_debug.cpp	BASENAME	sources/vostok/render/engine/sources/stage_debug.h;sources/vostok/render/engine/sources/stage_debug.cpp	stage_debug.h:1;backend.h:1	target_evidence=2/2:backend,stage_debug	stubs_in_counterpart=5
engine/sources/stage_debug.h	BASENAME	sources/vostok/render/engine/sources/stage_debug.h;sources/vostok/render/engine/sources/stage_debug.cpp	stage_debug.h:1	target_evidence=1/1:stage_debug	stubs_in_counterpart=5
